event_id,timestamp,user_id,device_id,os,model,ip_address,city,country,lat,lon,event_type,status_code
evt_000425,2025-06-12T10:13:00Z,usr_5501,atk_12a47906af,iOS 17.4,"iPhone14,3",102.89.33.193,Lagos,NG,6.5469,3.3607,transfer,200
evt_000426,2025-06-12T10:15:00Z,usr_5501,atk_3f0de6b9c2,Android 13,OPPO A78,102.89.33.208,Lagos,NG,6.5187,3.3811,transfer,200
evt_000429,2025-06-12T10:25:00Z,usr_7001,dev_60c3409466,Android 13,"iPhone15,2",105.241.186.100,London,GB,51.541,-0.1535,login,200
evt_000430,2025-06-12T10:28:00Z,usr_7001,dev_60c3409466,Android 13,vivo Y36,128.164.127.108,London,GB,51.5407,-0.1422,transfer,200
evt_000298,2025-06-12T10:39:00Z,usr_1036,dev_e345b66df5,Android 13,"iPhone15,2",109.14.163.15,Singapore,SG,1.3336,103.8337,login,200
evt_000299,2025-06-12T10:40:00Z,usr_1036,dev_e345b66df5,Android 12,"iPhone15,2",109.14.163.124,Singapore,SG,1.3288,103.8524,transaction,200
evt_000160,2025-06-12T10:52:00Z,usr_1021,dev_11aef9a7da,Android 14,SM-G991B,110.24.150.152,Bangkok,TH,13.7928,100.5067,login,200
evt_000161,2025-06-12T10:56:00Z,usr_1021,dev_11aef9a7da,iOS 18.0,SM-G991B,110.24.150.249,Bangkok,TH,13.7393,100.4868,top_up,200
evt_000021,2025-06-12T10:59:00Z,usr_1004,dev_aebb3ba8ea,iOS 18.0,Pixel 8,107.36.40.32,Kuala Lumpur,MY,3.1188,101.652,login,200
evt_000277,2025-06-12T11:00:00Z,usr_1034,dev_393f8fc272,iOS 18.0,Pixel 8,105.0.172.195,Manila,PH,14.6025,120.9973,login,200
evt_000022,2025-06-12T11:01:00Z,usr_1004,dev_aebb3ba8ea,Android 14,SM-G991B,107.36.40.20,Kuala Lumpur,MY,3.1556,101.6516,transfer,200
evt_000278,2025-06-12T11:02:00Z,usr_1034,dev_393f8fc272,Android 12,SM-A536E,105.0.172.136,Manila,PH,14.5952,121.0005,transfer,200
evt_000201,2025-06-12T11:11:00Z,usr_1025,dev_2c26e38c5b,Android 14,SM-G991B,118.28.236.83,Jakarta,ID,-6.1743,106.8727,login,200
evt_000202,2025-06-12T11:13:00Z,usr_1025,dev_2c26e38c5b,Android 13,Redmi Note 12,118.28.236.236,Jakarta,ID,-6.1824,106.8613,transaction,200
evt_000117,2025-06-12T11:30:00Z,usr_1017,dev_42f6b0c74b,iOS 18.0,OPPO A78,100.18.152.224,Bangkok,TH,13.7314,100.5176,login,200
evt_000118,2025-06-12T11:32:00Z,usr_1017,dev_42f6b0c74b,Android 13,OPPO A78,100.18.152.192,Bangkok,TH,13.7541,100.5349,top_up,200
evt_000073,2025-06-12T11:45:00Z,usr_1010,dev_44492f9458,iOS 17.4,vivo Y36,102.26.208.66,Jakarta,ID,-6.182,106.8432,login,200
evt_000254,2025-06-12T11:54:00Z,usr_1032,dev_492d1946de,Android 14,"iPhone15,2",116.32.250.10,Kuala Lumpur,MY,3.1448,101.7029,login,200
evt_000255,2025-06-12T11:58:00Z,usr_1032,dev_492d1946de,iOS 18.0,"iPhone14,3",116.32.250.107,Kuala Lumpur,MY,3.1542,101.6797,top_up,200
evt_000302,2025-06-12T11:58:00Z,usr_1036,dev_e345b66df5,iOS 18.0,OPPO A78,109.14.163.80,Singapore,SG,1.333,103.8208,login,200
evt_000303,2025-06-12T11:59:00Z,usr_1036,dev_e345b66df5,iOS 18.0,OPPO A78,109.14.163.236,Singapore,SG,1.3284,103.8048,transfer,200
evt_000119,2025-06-12T12:03:00Z,usr_1017,dev_42f6b0c74b,iOS 18.0,"iPhone14,3",100.18.152.128,Bangkok,TH,13.7935,100.4719,login,200
evt_000196,2025-06-12T12:08:00Z,usr_1025,dev_2c26e38c5b,Android 12,vivo Y36,118.28.236.249,Jakarta,ID,-6.2358,106.8216,login,200
evt_000197,2025-06-12T12:11:00Z,usr_1025,dev_2c26e38c5b,iOS 18.0,OPPO A78,118.28.236.143,Jakarta,ID,-6.1741,106.8625,transaction,200
evt_000273,2025-06-12T12:22:00Z,usr_1034,dev_393f8fc272,Android 14,Pixel 8,105.0.172.194,Manila,PH,14.5809,120.9706,login,200
evt_000274,2025-06-12T12:23:00Z,usr_1034,dev_393f8fc272,iOS 17.4,"iPhone15,2",105.0.172.17,Manila,PH,14.6129,120.9814,top_up,200
evt_000318,2025-06-12T13:07:00Z,usr_1040,dev_ca9fb0711f,Android 12,OPPO A78,105.20.8.100,Bangkok,TH,13.7767,100.473,login,200
evt_000189,2025-06-12T13:30:00Z,usr_1024,dev_0a68273a94,Android 14,SM-A536E,110.45.43.81,Manila,PH,14.6042,120.9957,login,200
evt_000190,2025-06-12T13:32:00Z,usr_1024,dev_0a68273a94,Android 12,SM-A536E,110.45.43.167,Manila,PH,14.6131,120.9849,transfer,200
evt_000138,2025-06-12T14:15:00Z,usr_1019,dev_5bcc9a0014,Android 12,OPPO A78,107.40.97.25,Bangkok,TH,13.7796,100.4629,login,200
evt_000139,2025-06-12T14:19:00Z,usr_1019,dev_5bcc9a0014,iOS 17.4,vivo Y36,107.40.97.212,Bangkok,TH,13.7674,100.4915,top_up,200
evt_000237,2025-06-12T15:26:00Z,usr_1030,dev_99fe967c87,iOS 17.4,Pixel 8,102.19.203.20,Bangkok,TH,13.7714,100.4744,login,200
evt_000238,2025-06-12T15:30:00Z,usr_1030,dev_99fe967c87,iOS 17.4,"iPhone14,3",102.19.203.82,Bangkok,TH,13.7852,100.4873,transaction,200
evt_000265,2025-06-12T15:33:00Z,usr_1033,dev_bf3b9ebeec,iOS 18.0,Pixel 8,104.6.122.168,Bangkok,TH,13.7323,100.5389,login,200
evt_000266,2025-06-12T15:34:00Z,usr_1033,dev_bf3b9ebeec,Android 12,"iPhone15,2",104.6.122.138,Bangkok,TH,13.7754,100.5298,transaction,200
evt_000121,2025-06-12T15:58:00Z,usr_1017,dev_42f6b0c74b,Android 14,SM-A536E,100.18.152.122,Bangkok,TH,13.7788,100.483,login,200
evt_000122,2025-06-12T16:02:00Z,usr_1017,dev_42f6b0c74b,Android 13,OPPO A78,100.18.152.220,Bangkok,TH,13.7702,100.5045,transfer,200
evt_000047,2025-06-12T16:12:00Z,usr_1007,dev_5813c7b431,Android 14,Redmi Note 12,105.28.154.42,Jakarta,ID,-6.1858,106.8142,login,200
evt_000158,2025-06-12T16:47:00Z,usr_1021,dev_11aef9a7da,Android 13,OPPO A78,110.24.150.111,Bangkok,TH,13.7413,100.4822,login,200
evt_000095,2025-06-12T16:49:00Z,usr_1013,dev_b0be763bfc,Android 12,"iPhone15,2",103.12.151.200,Bangkok,TH,13.7581,100.4978,login,200
evt_000207,2025-06-12T16:52:00Z,usr_1026,dev_9664c71e3a,Android 14,SM-A536E,115.28.2.136,Jakarta,ID,-6.1708,106.811,login,200
evt_000096,2025-06-12T16:53:00Z,usr_1013,dev_b0be763bfc,Android 12,SM-G991B,103.12.151.158,Bangkok,TH,13.7931,100.4697,top_up,200
evt_000208,2025-06-12T16:53:00Z,usr_1026,dev_9664c71e3a,iOS 18.0,SM-G991B,115.28.2.164,Jakarta,ID,-6.2178,106.8355,top_up,200
evt_000069,2025-06-12T17:12:00Z,usr_1010,dev_44492f9458,Android 12,"iPhone15,2",102.26.208.126,Jakarta,ID,-6.2312,106.8405,login,200
evt_000070,2025-06-12T17:15:00Z,usr_1010,dev_44492f9458,iOS 18.0,"iPhone14,3",102.26.208.217,Jakarta,ID,-6.2114,106.8158,transfer,200
evt_000285,2025-06-12T17:23:00Z,usr_1035,dev_4ee43d62e1,iOS 17.4,vivo Y36,116.28.28.116,Manila,PH,14.6291,121.0167,login,200
evt_000286,2025-06-12T17:25:00Z,usr_1035,dev_4ee43d62e1,iOS 17.4,SM-A536E,116.28.28.47,Manila,PH,14.6389,120.9756,transfer,200
evt_000013,2025-06-12T17:38:00Z,usr_1003,dev_575da2a739,Android 12,SM-A536E,101.7.78.100,Manila,PH,14.59,121.0239,login,200
evt_000014,2025-06-12T17:39:00Z,usr_1003,dev_575da2a739,Android 13,Redmi Note 12,101.7.78.198,Manila,PH,14.6108,120.9531,transfer,200
evt_000311,2025-06-12T18:47:00Z,usr_1038,dev_40582a9fcb,Android 14,SM-A536E,113.8.118.237,Singapore,SG,1.3198,103.7917,login,200
evt_000312,2025-06-12T18:50:00Z,usr_1038,dev_40582a9fcb,iOS 17.4,vivo Y36,113.8.118.22,Singapore,SG,1.3419,103.8123,top_up,200
evt_000015,2025-06-12T19:21:00Z,usr_1003,dev_575da2a739,Android 14,Pixel 8,101.7.78.2,Manila,PH,14.6358,121.0143,login,200
evt_000016,2025-06-12T19:23:00Z,usr_1003,dev_575da2a739,Android 13,Redmi Note 12,101.7.78.217,Manila,PH,14.6106,120.9929,transfer,200
evt_000146,2025-06-12T22:05:00Z,usr_1020,dev_5a5de62fe4,Android 13,"iPhone15,2",111.42.214.166,Jakarta,ID,-6.1976,106.8833,login,200
evt_000030,2025-06-12T22:07:00Z,usr_1005,dev_a1e1ffc4cb,iOS 17.4,vivo Y36,113.22.216.180,Jakarta,ID,-6.1722,106.8852,login,200
evt_000147,2025-06-12T22:08:00Z,usr_1020,dev_5a5de62fe4,Android 14,"iPhone15,2",111.42.214.19,Jakarta,ID,-6.1824,106.8499,transaction,200
evt_000031,2025-06-12T22:11:00Z,usr_1005,dev_a1e1ffc4cb,Android 14,Redmi Note 12,113.22.216.57,Jakarta,ID,-6.1713,106.8519,transaction,200
evt_000114,2025-06-12T22:21:00Z,usr_1016,dev_4370e07556,Android 12,"iPhone14,3",100.35.208.100,Jakarta,ID,-6.2336,106.8536,login,200
evt_000205,2025-06-12T22:24:00Z,usr_1026,dev_9664c71e3a,Android 13,SM-A536E,115.28.2.216,Jakarta,ID,-6.1764,106.8533,login,200
evt_000206,2025-06-12T22:26:00Z,usr_1026,dev_9664c71e3a,Android 14,Redmi Note 12,115.28.2.111,Jakarta,ID,-6.2487,106.8338,transfer,200
evt_000211,2025-06-12T22:29:00Z,usr_1027,dev_266234211d,Android 13,Redmi Note 12,102.22.123.53,Singapore,SG,1.3156,103.7958,login,200
evt_000212,2025-06-12T22:32:00Z,usr_1027,dev_266234211d,iOS 18.0,Pixel 8,102.22.123.66,Singapore,SG,1.315,103.8316,transfer,200
evt_000011,2025-06-12T22:38:00Z,usr_1002,dev_4576762b9d,Android 14,Redmi Note 12,111.13.136.37,Kuala Lumpur,MY,3.1187,101.6918,login,200
evt_000012,2025-06-12T22:42:00Z,usr_1002,dev_4576762b9d,iOS 18.0,OPPO A78,111.13.136.58,Kuala Lumpur,MY,3.1788,101.658,transfer,200
evt_000176,2025-06-12T22:49:00Z,usr_1022,dev_2d2c322304,iOS 17.4,SM-A536E,120.1.46.113,Singapore,SG,1.3797,103.7993,login,200
evt_000177,2025-06-12T22:50:00Z,usr_1022,dev_2d2c322304,iOS 17.4,OPPO A78,120.1.46.58,Singapore,SG,1.3387,103.7933,top_up,200
evt_000067,2025-06-12T23:36:00Z,usr_1010,dev_44492f9458,iOS 18.0,SM-G991B,102.26.208.54,Jakarta,ID,-6.1822,106.8368,login,200
evt_000025,2025-06-12T23:45:00Z,usr_1005,dev_a1e1ffc4cb,Android 13,SM-A536E,113.22.216.17,Jakarta,ID,-6.2166,106.8327,login,200
evt_000106,2025-06-13T00:10:00Z,usr_1015,dev_f65a09c2fb,iOS 17.4,vivo Y36,114.5.20.87,Bangkok,TH,13.742,100.4702,login,200
evt_000107,2025-06-13T00:14:00Z,usr_1015,dev_f65a09c2fb,iOS 18.0,Redmi Note 12,114.5.20.171,Bangkok,TH,13.7919,100.5269,transfer,200
evt_000244,2025-06-13T00:15:00Z,usr_1031,dev_6bb8db0f70,iOS 17.4,SM-G991B,104.48.189.218,Kuala Lumpur,MY,3.1076,101.6576,login,200
evt_000245,2025-06-13T00:18:00Z,usr_1031,dev_6bb8db0f70,iOS 17.4,SM-G991B,104.48.189.104,Kuala Lumpur,MY,3.1031,101.6918,top_up,200
evt_000256,2025-06-13T00:23:00Z,usr_1032,dev_492d1946de,Android 13,"iPhone14,3",116.32.250.134,Kuala Lumpur,MY,3.1156,101.6729,login,200
evt_000257,2025-06-13T00:27:00Z,usr_1032,dev_492d1946de,Android 14,Pixel 8,116.32.250.235,Kuala Lumpur,MY,3.1417,101.6906,top_up,200
evt_000159,2025-06-13T00:45:00Z,usr_1021,dev_11aef9a7da,Android 13,SM-A536E,110.24.150.214,Bangkok,TH,13.7231,100.4964,login,200
evt_000316,2025-06-13T00:55:00Z,usr_1039,dev_39f7398c2d,iOS 17.4,SM-G991B,107.19.41.238,Bangkok,TH,13.7222,100.5358,login,200
evt_000086,2025-06-13T01:00:00Z,usr_1012,dev_45ff3a9d72,iOS 18.0,Pixel 8,103.27.185.204,Manila,PH,14.5609,120.9677,login,200
evt_000087,2025-06-13T01:02:00Z,usr_1012,dev_45ff3a9d72,Android 12,OPPO A78,103.27.185.123,Manila,PH,14.6038,120.9717,top_up,200
evt_000154,2025-06-13T01:23:00Z,usr_1020,dev_5a5de62fe4,iOS 18.0,vivo Y36,111.42.214.177,Jakarta,ID,-6.2402,106.8626,login,200
evt_000301,2025-06-13T01:23:00Z,usr_1036,dev_e345b66df5,Android 14,"iPhone15,2",109.14.163.103,Singapore,SG,1.3853,103.824,login,200
evt_000155,2025-06-13T01:24:00Z,usr_1020,dev_5a5de62fe4,Android 12,"iPhone14,3",111.42.214.18,Jakarta,ID,-6.2387,106.8555,top_up,200
evt_000019,2025-06-13T02:21:00Z,usr_1004,dev_aebb3ba8ea,Android 13,"iPhone14,3",107.36.40.34,Kuala Lumpur,MY,3.1518,101.7226,login,200
evt_000020,2025-06-13T02:25:00Z,usr_1004,dev_aebb3ba8ea,Android 12,"iPhone15,2",107.36.40.184,Kuala Lumpur,MY,3.1239,101.7265,transaction,200
evt_000307,2025-06-13T02:40:00Z,usr_1037,dev_8a2026c4a6,Android 14,SM-G991B,107.47.74.136,Singapore,SG,1.3148,103.8475,login,200
evt_000116,2025-06-13T02:51:00Z,usr_1017,dev_42f6b0c74b,Android 14,Pixel 8,100.18.152.139,Bangkok,TH,13.755,100.4884,login,200
evt_000306,2025-06-13T02:58:00Z,usr_1037,dev_8a2026c4a6,iOS 18.0,"iPhone14,3",107.47.74.189,Singapore,SG,1.3757,103.7933,login,200
evt_000214,2025-06-13T03:44:00Z,usr_1028,dev_4ec6b4d9e0,iOS 18.0,OPPO A78,114.24.173.238,Manila,PH,14.6233,120.9655,login,200
evt_000215,2025-06-13T03:48:00Z,usr_1028,dev_4ec6b4d9e0,iOS 18.0,"iPhone14,3",114.24.173.141,Manila,PH,14.583,120.9524,transaction,200
evt_000222,2025-06-13T04:08:00Z,usr_1029,dev_0201ff5560,Android 12,vivo Y36,107.7.13.235,Kuala Lumpur,MY,3.1439,101.6678,login,200
evt_000223,2025-06-13T04:12:00Z,usr_1029,dev_0201ff5560,Android 12,Redmi Note 12,107.7.13.179,Kuala Lumpur,MY,3.1723,101.6862,transaction,200
evt_000136,2025-06-13T04:30:00Z,usr_1019,dev_5bcc9a0014,iOS 17.4,"iPhone14,3",107.40.97.67,Bangkok,TH,13.7894,100.5373,login,200
evt_000156,2025-06-13T05:01:00Z,usr_1021,dev_11aef9a7da,Android 12,vivo Y36,110.24.150.27,Bangkok,TH,13.7797,100.471,login,200
evt_000157,2025-06-13T05:03:00Z,usr_1021,dev_11aef9a7da,iOS 18.0,"iPhone15,2",110.24.150.107,Bangkok,TH,13.7434,100.4981,top_up,200
evt_000057,2025-06-13T05:47:00Z,usr_1009,dev_2e4c3cc23e,iOS 18.0,"iPhone14,3",102.42.169.170,Jakarta,ID,-6.242,106.8468,login,200
evt_000058,2025-06-13T05:50:00Z,usr_1009,dev_2e4c3cc23e,Android 14,Redmi Note 12,102.42.169.59,Jakarta,ID,-6.1843,106.8174,transaction,200
evt_000169,2025-06-13T05:57:00Z,usr_1022,dev_2d2c322304,Android 13,OPPO A78,120.1.46.112,Singapore,SG,1.321,103.8341,login,200
evt_000170,2025-06-13T06:00:00Z,usr_1022,dev_2d2c322304,Android 14,vivo Y36,120.1.46.254,Singapore,SG,1.36,103.7804,transaction,200
evt_000109,2025-06-13T06:15:00Z,usr_1015,dev_f65a09c2fb,Android 13,Pixel 8,114.5.20.107,Bangkok,TH,13.7206,100.5033,login,200
evt_000110,2025-06-13T06:19:00Z,usr_1015,dev_f65a09c2fb,iOS 18.0,SM-G991B,114.5.20.54,Bangkok,TH,13.7377,100.4723,transfer,200
evt_000250,2025-06-13T06:23:00Z,usr_1031,dev_6bb8db0f70,Android 14,OPPO A78,104.48.189.240,Kuala Lumpur,MY,3.148,101.6599,login,200
evt_000198,2025-06-13T06:26:00Z,usr_1025,dev_2c26e38c5b,Android 13,Redmi Note 12,118.28.236.23,Jakarta,ID,-6.1878,106.8274,login,200
evt_000232,2025-06-13T06:50:00Z,usr_1030,dev_99fe967c87,iOS 17.4,SM-A536E,102.19.203.66,Bangkok,TH,13.732,100.5383,login,200
evt_000233,2025-06-13T06:53:00Z,usr_1030,dev_99fe967c87,Android 12,SM-A536E,102.19.203.130,Bangkok,TH,13.7676,100.5091,transfer,200
evt_000065,2025-06-13T07:10:00Z,usr_1009,dev_2e4c3cc23e,iOS 18.0,"iPhone15,2",102.42.169.72,Jakarta,ID,-6.2136,106.8627,login,200
evt_000066,2025-06-13T07:13:00Z,usr_1009,dev_2e4c3cc23e,Android 12,SM-A536E,102.42.169.37,Jakarta,ID,-6.2367,106.8362,top_up,200
evt_000228,2025-06-13T07:46:00Z,usr_1030,dev_99fe967c87,iOS 18.0,vivo Y36,102.19.203.212,Bangkok,TH,13.7623,100.4718,login,200
evt_000229,2025-06-13T07:47:00Z,usr_1030,dev_99fe967c87,iOS 18.0,OPPO A78,102.19.203.34,Bangkok,TH,13.7865,100.5242,top_up,200
